"Block Hash","Block Number","Pool","Provider","Pool Token Amount","Reserve Token Amount"
"0x4e65d781d9c1f0656be3f6db3f43d65240195adcf71bb446611a04fbf17d6ee5",14938072,"BNT","0x0B562EC3ca7D16a85C144f9BCa383A32Ed7693de","15248.356039471837257191","15266.932856399311911257"
"0xbe827ace4ea1b324264edf11f21693d538bddc27954411cd60e81c764d715842",14940294,"BNT","0xF5c3DB964a535a18c8ca151eDB74CbE986B0C786","286.720752160968121760","287.077832914956294758"
"0xb1bad52b0c1b9bd0bdbbcbef5c2d697facafcea66e4ed8702a39b12758855bf0",14942097,"BNT","0xdD7c40aD9dD3BA5708E3cC6DEB90FcFC37933E09","6973.125620839203088199","6981.966109604346170642"
"0xf57fa30b022dc18c85a6761cc63a6ce8fcf51a6ee930fab2e4ad47ed68902485",14942194,"BNT","0x28ec4b9785C3D7E4dB5017D3CD09224136F7Ff34","2321.711654996823538915","2324.655600956514065476"
"0x4bc7cd13cf330c12db6ad364d79d58e93022bbe2f063863cb3d134d1085828a9",14942690,"vBNT","0xd1AeF66300B7b0a35C1eB6C08d0d038EF1de6267","1312.000000000000000000","1312.000000000000000000"
"0xc0fb11a8b6c357e45d96d122b3f8a9a3ae212550d6cbef023c980c18e5dc12d1",14943715,"BNT","0x2412A1d8F5033Ab50bFa74148D48BA9D50210d91","11795.863842443691602257","11810.933436864873523465"
"0x529e4027ffc5058fe7b32e69355dd7ea043b9118ae0d54a9744a30e763397df0",14944015,"BNT","0xfbbF6BC41F28822A0c20b7e33017b5Dc2B1e97b4","27764.797205349325163878","27801.020355465288924222"
"0xf9d46b64b2071a3ae6c124ca33aef3915d20f13855f1d89621995d68859f3fcd",14944019,"ETH","0xfbbF6BC41F28822A0c20b7e33017b5Dc2B1e97b4","6.010518050870762710","6.014153813308919849"
"0x9a416bed23de352d0907874943ab1bbb34c08efb1aed16d69249ef213e717d9a",14946240,"MATIC","0x023367F713780aC6E123e5C461623377A2F82EE6","5340.449183631614881380","5340.449183631614881380"
"0xcbc9099efea44345d29b44ab73125ef0aa75ea1cacf47371a4a165bd04b4f640",14946314,"ENJ","0x023367F713780aC6E123e5C461623377A2F82EE6","4177.729181279671675959","4177.729181279671675959"
"0x1b8e8e635b8b8fbb34e5c0d75b9e997d929fdff44ea3ca91b5f865e9ba0941ab",14946315,"BNT","0x4Ee770Cf9690c0400Ef071ce39b0800d922Fe888","1525.277448469305670675","1527.329700759274904111"
"0x9e814a8a3a3a9f0f50b1243a06700b4f5b2de4ca9c5a3f2a56b5f3729aecfa45",14946345,"BNT","0x3bE076f1418AB52Ac0386EC22709f19597cb70f7","424.426857627189520055","425.000000000000000000"
"0x295c46857373608ec8cf15b693729e24fff012681fcc8ddb8b0cd167be28139b",14946845,"DAI","0x9cB3c4A842CC7cfA656de34581Fd90fC110F714D","60.604877248970632108","60.658121785874530839"
"0x4549e9835ed6fdc1904b76b24dab5fc90cabc08770ca1d7cfc310b92d8fe9128",14947238,"BNT","0x4736A476Ed427D866c0976850c3232A572c9E1Da","797.224004759902873336","798.305456728966697472"
"0xa5950acee0732a403522599868f9de3a297d2ce6ea1eb10f1bc5f33129af107f",14947944,"LINK","0x33Ce9F85CF8d0C1aAED050Bf25ca319996c31351","8134.625528073486571076","8147.524622414038509462"
"0x6b2167cba823d212793d32eb7f85a6dabd2a34ee870b04d947cea06bc41811f6",14949113,"ETH","0x4F50778cE49F767fA90b29d47831529faAF0e2d1","2.999064193889406135","3.000924819389368181"
"0xc495fd8b43f2404e39c38d7390a338ad7c6574ca5e3ad5fbc3fc86c0b0d9326f",14950010,"BNT","0x1e898214714748FAa2779B5d0B20F908b5aC2eF8","334.283432935805550040","334.749965444406832539"
"0x216a2abd765fc45b772a332c19efd1d5aa95a5c25a4b06ff25b414d063d666e7",14951641,"BNT","0xb86B49AfBC410Cc0cC8d47207E86b73761CcbD9A","13268.448150392737377571","13287.211175539752168036"
"0xb4c4575f0db654ae3f9b4b2bbfb546ccd6bf5ae66db66c4fd01e4be430dfb0eb",14951951,"LINK","0xF33F0AC9Ad8371092d818cdA80C167b7D624A7dE","806.947970016144176081","808.268683862782828162"
"0x24012ca4ba3d5347fcec59d728950bf8fbc1448972f96e445255081a1e028547",14952049,"ETH","0x2A3de73b0138c5072956d19bf58e96a21ADBcB2a","2.499135567640892457","2.500712689349901803"
